Time;Voltage;Current;Power;
19:43:10 13/06/2024;5.06;0.507;2.565;
19:43:11 13/06/2024;5.06;0.507;2.565;
19:43:11 13/06/2024;5.06;0.503;2.545;
19:43:12 13/06/2024;5.06;0.506;2.560;
19:43:12 13/06/2024;5.06;0.510;2.580;
19:43:13 13/06/2024;5.06;0.506;2.560;
19:43:13 13/06/2024;5.06;0.507;2.565;
19:43:14 13/06/2024;5.06;0.505;2.555;
19:43:14 13/06/2024;5.05;0.545;2.752;
19:43:15 13/06/2024;5.06;0.504;2.550;
19:43:15 13/06/2024;5.06;0.517;2.616;
19:43:16 13/06/2024;5.06;0.528;2.671;
19:43:16 13/06/2024;5.06;0.509;2.575;
19:43:17 13/06/2024;5.06;0.504;2.550;
19:43:17 13/06/2024;5.06;0.502;2.540;
19:43:18 13/06/2024;5.05;0.541;2.732;
19:43:18 13/06/2024;5.05;0.570;2.878;
19:43:19 13/06/2024;5.06;0.507;2.565;
19:43:19 13/06/2024;5.05;0.571;2.883;
19:43:20 13/06/2024;5.06;0.510;2.580;
19:43:20 13/06/2024;5.06;0.501;2.535;
19:43:21 13/06/2024;5.06;0.511;2.585;
19:43:21 13/06/2024;5.06;0.532;2.691;
19:43:22 13/06/2024;5.06;0.505;2.555;
19:43:22 13/06/2024;5.06;0.507;2.565;
19:43:23 13/06/2024;5.06;0.507;2.565;
19:43:23 13/06/2024;5.06;0.503;2.545;
19:43:24 13/06/2024;5.05;0.568;2.868;
19:43:24 13/06/2024;5.06;0.505;2.555;
19:43:25 13/06/2024;5.06;0.504;2.550;
19:43:25 13/06/2024;5.06;0.508;2.570;
19:43:26 13/06/2024;5.06;0.504;2.550;
19:43:26 13/06/2024;5.05;0.546;2.757;
19:43:27 13/06/2024;5.06;0.510;2.580;
19:43:27 13/06/2024;5.06;0.506;2.560;
19:43:28 13/06/2024;5.06;0.502;2.540;
19:43:28 13/06/2024;5.06;0.510;2.580;
19:43:29 13/06/2024;5.06;0.506;2.560;
19:43:29 13/06/2024;5.06;0.509;2.575;
19:43:30 13/06/2024;5.06;0.505;2.555;
19:43:30 13/06/2024;5.06;0.505;2.555;
19:43:31 13/06/2024;5.06;0.502;2.540;
19:43:31 13/06/2024;5.06;0.502;2.540;
19:43:32 13/06/2024;5.06;0.528;2.671;
19:43:32 13/06/2024;5.06;0.499;2.524;
19:43:33 13/06/2024;5.06;0.507;2.565;
19:43:33 13/06/2024;5.06;0.501;2.535;
19:43:34 13/06/2024;5.06;0.505;2.555;
19:43:34 13/06/2024;5.06;0.503;2.545;
19:43:35 13/06/2024;5.06;0.509;2.575;
19:43:35 13/06/2024;5.06;0.504;2.550;
19:43:36 13/06/2024;5.06;0.542;2.742;
19:43:36 13/06/2024;5.06;0.499;2.524;
19:43:37 13/06/2024;5.06;0.507;2.565;
19:43:37 13/06/2024;5.06;0.501;2.535;
19:43:38 13/06/2024;5.06;0.508;2.570;
19:43:38 13/06/2024;5.06;0.512;2.590;
19:43:39 13/06/2024;5.06;0.505;2.555;
19:43:39 13/06/2024;5.06;0.506;2.560;
19:43:40 13/06/2024;5.06;0.510;2.580;
19:43:40 13/06/2024;5.06;0.499;2.524;
19:43:41 13/06/2024;5.06;0.501;2.535;
19:43:41 13/06/2024;5.06;0.504;2.550;
19:43:42 13/06/2024;5.06;0.509;2.575;
19:43:42 13/06/2024;5.06;0.503;2.545;
19:43:43 13/06/2024;5.06;0.504;2.550;
19:43:43 13/06/2024;5.06;0.506;2.560;
19:43:44 13/06/2024;5.06;0.501;2.535;
19:43:44 13/06/2024;5.06;0.507;2.565;
19:43:45 13/06/2024;5.06;0.509;2.575;
19:43:45 13/06/2024;5.06;0.504;2.550;
19:43:46 13/06/2024;5.06;0.504;2.550;
19:43:46 13/06/2024;5.06;0.515;2.605;
19:43:47 13/06/2024;5.06;0.505;2.555;
19:43:47 13/06/2024;5.06;0.505;2.555;
19:43:48 13/06/2024;5.06;0.506;2.560;
19:43:48 13/06/2024;5.06;0.502;2.540;
19:43:49 13/06/2024;5.06;0.504;2.550;
19:43:49 13/06/2024;5.06;0.502;2.540;
19:43:50 13/06/2024;5.06;0.500;2.530;
19:43:50 13/06/2024;5.06;0.499;2.524;
19:43:51 13/06/2024;5.06;0.504;2.550;
19:43:51 13/06/2024;5.06;0.510;2.580;
19:43:52 13/06/2024;5.06;0.506;2.560;
19:43:52 13/06/2024;5.06;0.507;2.565;
19:43:53 13/06/2024;5.06;0.524;2.651;
19:43:53 13/06/2024;5.06;0.503;2.545;
19:43:54 13/06/2024;5.06;0.502;2.540;
19:43:54 13/06/2024;5.06;0.503;2.545;
19:43:55 13/06/2024;5.06;0.510;2.580;
19:43:55 13/06/2024;5.06;0.516;2.610;
19:43:56 13/06/2024;5.06;0.504;2.550;
19:43:56 13/06/2024;5.06;0.506;2.560;
19:43:57 13/06/2024;5.06;0.505;2.555;
19:43:57 13/06/2024;5.06;0.504;2.550;
19:43:58 13/06/2024;5.06;0.515;2.605;
19:43:58 13/06/2024;5.06;0.501;2.535;
19:43:59 13/06/2024;5.06;0.503;2.545;
19:43:59 13/06/2024;5.06;0.506;2.560;
19:44:00 13/06/2024;5.06;0.500;2.530;
19:44:00 13/06/2024;5.06;0.504;2.550;
19:44:01 13/06/2024;5.06;0.500;2.530;
19:44:01 13/06/2024;5.06;0.503;2.545;
19:44:02 13/06/2024;5.06;0.501;2.535;
19:44:02 13/06/2024;5.06;0.520;2.631;
19:44:03 13/06/2024;5.06;0.511;2.585;
19:44:03 13/06/2024;5.06;0.509;2.575;
19:44:04 13/06/2024;5.06;0.497;2.514;
19:44:04 13/06/2024;5.06;0.501;2.535;
19:44:05 13/06/2024;5.06;0.503;2.545;
19:44:05 13/06/2024;5.06;0.505;2.555;
19:44:06 13/06/2024;5.06;0.512;2.590;
19:44:06 13/06/2024;5.06;0.504;2.550;
19:44:07 13/06/2024;5.06;0.507;2.565;
19:44:07 13/06/2024;5.06;0.503;2.545;
19:44:08 13/06/2024;5.06;0.515;2.605;
19:44:08 13/06/2024;5.06;0.508;2.570;
19:44:09 13/06/2024;5.06;0.507;2.565;
19:44:09 13/06/2024;5.06;0.508;2.570;
19:44:10 13/06/2024;5.06;0.507;2.565;
19:44:10 13/06/2024;5.06;0.500;2.530;
19:44:11 13/06/2024;5.06;0.505;2.555;
19:44:11 13/06/2024;5.06;0.504;2.550;
19:44:12 13/06/2024;5.06;0.502;2.540;
19:44:12 13/06/2024;5.06;0.499;2.524;
19:44:13 13/06/2024;5.06;0.502;2.540;
19:44:13 13/06/2024;5.06;0.513;2.595;
19:44:14 13/06/2024;5.06;0.504;2.550;
19:44:14 13/06/2024;5.06;0.508;2.570;
19:44:15 13/06/2024;5.06;0.501;2.535;
19:44:15 13/06/2024;5.06;0.501;2.535;
19:44:16 13/06/2024;5.06;0.511;2.585;
19:44:16 13/06/2024;5.06;0.503;2.545;
19:44:17 13/06/2024;5.06;0.510;2.580;
19:44:17 13/06/2024;5.06;0.503;2.545;
19:44:18 13/06/2024;5.06;0.498;2.519;
19:44:18 13/06/2024;5.06;0.504;2.550;
19:44:19 13/06/2024;5.06;0.505;2.555;
19:44:19 13/06/2024;5.06;0.511;2.585;
19:44:20 13/06/2024;5.06;0.504;2.550;
19:44:20 13/06/2024;5.06;0.509;2.575;
19:44:21 13/06/2024;5.06;0.510;2.580;
19:44:21 13/06/2024;5.06;0.505;2.555;
19:44:22 13/06/2024;5.06;0.506;2.560;
19:44:22 13/06/2024;5.06;0.505;2.555;
19:44:23 13/06/2024;5.06;0.505;2.555;
19:44:23 13/06/2024;5.05;0.563;2.843;
19:44:24 13/06/2024;5.06;0.497;2.514;
19:44:24 13/06/2024;5.06;0.509;2.575;
19:44:25 13/06/2024;5.06;0.505;2.555;
19:44:25 13/06/2024;5.06;0.499;2.524;
19:44:26 13/06/2024;5.06;0.508;2.570;
19:44:26 13/06/2024;5.06;0.501;2.535;
19:44:27 13/06/2024;5.06;0.504;2.550;
19:44:27 13/06/2024;5.06;0.502;2.540;
19:44:28 13/06/2024;5.06;0.529;2.676;
19:44:28 13/06/2024;5.06;0.508;2.570;
19:44:29 13/06/2024;5.06;0.512;2.590;
19:44:29 13/06/2024;5.06;0.507;2.565;
19:44:30 13/06/2024;5.06;0.505;2.555;
19:44:30 13/06/2024;5.05;0.568;2.868;
19:44:31 13/06/2024;5.06;0.504;2.550;
19:44:31 13/06/2024;5.06;0.503;2.545;
19:44:32 13/06/2024;5.06;0.504;2.550;
19:44:32 13/06/2024;5.06;0.507;2.565;
19:44:33 13/06/2024;5.06;0.502;2.540;
19:44:33 13/06/2024;5.06;0.503;2.545;
19:44:34 13/06/2024;5.06;0.503;2.545;
19:44:34 13/06/2024;5.06;0.503;2.545;
19:44:35 13/06/2024;5.06;0.506;2.560;
19:44:35 13/06/2024;5.06;0.510;2.580;
19:44:36 13/06/2024;5.06;0.511;2.585;
19:44:36 13/06/2024;5.06;0.503;2.545;
19:44:37 13/06/2024;5.06;0.502;2.540;
19:44:37 13/06/2024;5.06;0.506;2.560;
19:44:38 13/06/2024;5.06;0.502;2.540;
19:44:38 13/06/2024;5.06;0.507;2.565;
19:44:39 13/06/2024;5.06;0.511;2.585;
19:44:39 13/06/2024;5.06;0.502;2.540;
19:44:40 13/06/2024;5.06;0.506;2.560;
19:44:40 13/06/2024;5.06;0.507;2.565;
19:44:41 13/06/2024;5.06;0.502;2.540;
19:44:41 13/06/2024;5.06;0.503;2.545;
19:44:42 13/06/2024;5.06;0.508;2.570;
19:44:42 13/06/2024;5.06;0.510;2.580;
19:44:43 13/06/2024;5.06;0.511;2.585;
19:44:43 13/06/2024;5.05;0.554;2.797;
19:44:44 13/06/2024;5.06;0.507;2.565;
19:44:44 13/06/2024;5.06;0.514;2.600;
19:44:45 13/06/2024;5.06;0.515;2.605;
19:44:45 13/06/2024;5.06;0.513;2.595;
19:44:46 13/06/2024;5.06;0.506;2.560;
19:44:46 13/06/2024;5.06;0.506;2.560;
19:44:47 13/06/2024;5.06;0.498;2.519;
19:44:47 13/06/2024;5.06;0.511;2.585;
19:44:48 13/06/2024;5.06;0.505;2.555;
19:44:48 13/06/2024;5.06;0.503;2.545;
19:44:49 13/06/2024;5.06;0.503;2.545;
19:44:49 13/06/2024;5.06;0.505;2.555;
19:44:50 13/06/2024;5.06;0.505;2.555;
19:44:50 13/06/2024;5.06;0.516;2.610;
19:44:51 13/06/2024;5.06;0.503;2.545;
19:44:51 13/06/2024;5.06;0.502;2.540;
19:44:52 13/06/2024;5.06;0.539;2.727;
19:44:52 13/06/2024;5.06;0.509;2.575;
19:44:53 13/06/2024;5.06;0.521;2.636;
19:44:53 13/06/2024;5.06;0.498;2.519;
19:44:54 13/06/2024;5.06;0.508;2.570;
19:44:54 13/06/2024;5.05;0.534;2.696;
19:44:55 13/06/2024;5.06;0.506;2.560;
19:44:55 13/06/2024;5.06;0.509;2.575;
19:44:56 13/06/2024;5.06;0.506;2.560;
19:44:56 13/06/2024;5.06;0.507;2.565;
19:44:57 13/06/2024;5.06;0.510;2.580;
19:44:57 13/06/2024;5.06;0.504;2.550;
19:44:58 13/06/2024;5.06;0.511;2.585;
19:44:58 13/06/2024;5.06;0.501;2.535;
19:44:59 13/06/2024;5.06;0.511;2.585;
19:44:59 13/06/2024;5.06;0.505;2.555;
19:45:00 13/06/2024;5.06;0.503;2.545;
19:45:00 13/06/2024;5.06;0.505;2.555;
19:45:01 13/06/2024;5.06;0.509;2.575;
19:45:01 13/06/2024;5.06;0.503;2.545;
19:45:02 13/06/2024;5.06;0.507;2.565;
19:45:02 13/06/2024;5.06;0.539;2.727;
19:45:03 13/06/2024;5.06;0.505;2.555;
19:45:03 13/06/2024;5.06;0.508;2.570;
19:45:04 13/06/2024;5.06;0.505;2.555;
19:45:04 13/06/2024;5.06;0.508;2.570;
19:45:05 13/06/2024;5.06;0.533;2.696;
19:45:05 13/06/2024;5.06;0.507;2.565;
19:45:06 13/06/2024;5.06;0.506;2.560;
19:45:06 13/06/2024;5.06;0.504;2.550;
19:45:07 13/06/2024;5.06;0.507;2.565;
19:45:07 13/06/2024;5.06;0.503;2.545;
19:45:08 13/06/2024;5.06;0.512;2.590;
19:45:08 13/06/2024;5.06;0.508;2.570;
19:45:09 13/06/2024;5.05;0.582;2.939;
19:45:09 13/06/2024;5.06;0.505;2.555;
19:45:10 13/06/2024;5.06;0.509;2.575;
19:45:10 13/06/2024;5.05;0.563;2.843;
19:45:11 13/06/2024;5.06;0.505;2.555;
19:45:11 13/06/2024;5.06;0.506;2.560;
19:45:12 13/06/2024;5.06;0.507;2.565;
19:45:12 13/06/2024;5.06;0.505;2.555;
19:45:13 13/06/2024;5.06;0.506;2.560;
19:45:13 13/06/2024;5.06;0.500;2.530;
19:45:14 13/06/2024;5.06;0.505;2.555;
19:45:14 13/06/2024;5.06;0.516;2.610;
19:45:15 13/06/2024;5.06;0.505;2.555;
19:45:15 13/06/2024;5.06;0.505;2.555;
19:45:16 13/06/2024;5.06;0.506;2.560;
19:45:16 13/06/2024;5.06;0.510;2.580;
19:45:17 13/06/2024;5.06;0.509;2.575;
19:45:17 13/06/2024;5.06;0.508;2.570;
19:45:18 13/06/2024;5.06;0.501;2.535;
19:45:18 13/06/2024;5.06;0.511;2.585;
19:45:19 13/06/2024;5.06;0.504;2.550;
19:45:19 13/06/2024;5.06;0.504;2.550;
19:45:20 13/06/2024;5.06;0.509;2.575;
19:45:20 13/06/2024;5.06;0.507;2.565;
19:45:21 13/06/2024;5.06;0.504;2.550;
19:45:21 13/06/2024;5.06;0.502;2.540;
19:45:22 13/06/2024;5.06;0.512;2.590;
19:45:22 13/06/2024;5.05;0.540;2.727;
19:45:23 13/06/2024;5.06;0.502;2.540;
19:45:23 13/06/2024;5.06;0.512;2.590;
19:45:24 13/06/2024;5.06;0.504;2.550;
19:45:24 13/06/2024;5.06;0.510;2.580;
19:45:25 13/06/2024;5.06;0.506;2.560;
19:45:25 13/06/2024;5.06;0.504;2.550;
19:45:26 13/06/2024;5.06;0.546;2.762;
19:45:26 13/06/2024;5.06;0.499;2.524;
19:45:27 13/06/2024;5.06;0.505;2.555;
19:45:27 13/06/2024;5.06;0.506;2.560;
19:45:28 13/06/2024;5.06;0.503;2.545;
19:45:28 13/06/2024;5.06;0.504;2.550;
19:45:29 13/06/2024;5.06;0.508;2.570;
19:45:29 13/06/2024;5.06;0.510;2.580;
19:45:30 13/06/2024;5.06;0.505;2.555;
19:45:30 13/06/2024;5.06;0.507;2.565;
19:45:31 13/06/2024;5.06;0.518;2.621;
19:45:31 13/06/2024;5.06;0.502;2.540;
19:45:32 13/06/2024;5.05;0.584;2.949;
19:45:32 13/06/2024;5.06;0.505;2.555;
19:45:33 13/06/2024;5.06;0.506;2.560;
19:45:33 13/06/2024;5.06;0.500;2.530;
19:45:34 13/06/2024;5.06;0.506;2.560;
19:45:34 13/06/2024;5.06;0.504;2.550;
19:45:35 13/06/2024;5.06;0.507;2.565;
19:45:35 13/06/2024;5.06;0.503;2.545;
19:45:36 13/06/2024;5.06;0.498;2.519;
19:45:36 13/06/2024;5.06;0.507;2.565;
19:45:37 13/06/2024;5.06;0.507;2.565;
19:45:37 13/06/2024;5.06;0.501;2.535;
19:45:38 13/06/2024;5.06;0.509;2.575;
19:45:38 13/06/2024;5.06;0.502;2.540;
19:45:39 13/06/2024;5.06;0.504;2.550;
19:45:39 13/06/2024;5.06;0.505;2.555;
19:45:40 13/06/2024;5.06;0.503;2.545;
19:45:40 13/06/2024;5.06;0.514;2.600;
19:45:41 13/06/2024;5.06;0.505;2.555;
19:45:41 13/06/2024;5.06;0.500;2.530;
19:45:42 13/06/2024;5.06;0.508;2.570;
19:45:42 13/06/2024;5.06;0.533;2.696;
19:45:43 13/06/2024;5.05;0.567;2.863;
19:45:43 13/06/2024;5.06;0.502;2.540;
19:45:44 13/06/2024;5.06;0.512;2.590;
19:45:44 13/06/2024;5.06;0.498;2.519;
19:45:45 13/06/2024;5.06;0.504;2.550;
19:45:45 13/06/2024;5.06;0.517;2.616;
19:45:46 13/06/2024;5.06;0.522;2.641;
19:45:46 13/06/2024;5.06;0.507;2.565;
19:45:47 13/06/2024;5.06;0.506;2.560;
19:45:47 13/06/2024;5.06;0.506;2.560;
19:45:48 13/06/2024;5.06;0.507;2.565;
19:45:48 13/06/2024;5.06;0.507;2.565;
19:45:49 13/06/2024;5.06;0.506;2.560;
19:45:49 13/06/2024;5.06;0.520;2.631;
19:45:50 13/06/2024;5.06;0.504;2.550;
19:45:50 13/06/2024;5.06;0.509;2.575;
19:45:51 13/06/2024;5.06;0.502;2.540;
19:45:51 13/06/2024;5.06;0.499;2.524;
19:45:52 13/06/2024;5.06;0.509;2.575;
19:45:52 13/06/2024;5.06;0.506;2.560;
19:45:53 13/06/2024;5.06;0.502;2.540;
19:45:53 13/06/2024;5.06;0.509;2.575;
19:45:54 13/06/2024;5.06;0.501;2.535;
19:45:54 13/06/2024;5.05;0.564;2.848;
19:45:55 13/06/2024;5.06;0.502;2.540;
19:45:55 13/06/2024;5.06;0.502;2.540;
19:45:56 13/06/2024;5.06;0.501;2.535;
19:45:56 13/06/2024;5.06;0.502;2.540;
19:45:57 13/06/2024;5.06;0.505;2.555;
19:45:57 13/06/2024;5.06;0.514;2.600;
19:45:58 13/06/2024;5.06;0.514;2.600;
19:45:58 13/06/2024;5.06;0.507;2.565;
19:45:59 13/06/2024;5.06;0.499;2.524;
19:45:59 13/06/2024;5.06;0.502;2.540;
19:46:00 13/06/2024;5.06;0.503;2.545;
19:46:00 13/06/2024;5.06;0.503;2.545;
19:46:01 13/06/2024;5.06;0.503;2.545;
19:46:01 13/06/2024;5.06;0.510;2.580;
19:46:02 13/06/2024;5.06;0.502;2.540;
19:46:02 13/06/2024;5.06;0.502;2.540;
19:46:03 13/06/2024;5.06;0.507;2.565;
19:46:03 13/06/2024;5.06;0.509;2.575;
19:46:04 13/06/2024;5.06;0.506;2.560;
19:46:04 13/06/2024;5.06;0.515;2.605;
19:46:05 13/06/2024;5.06;0.511;2.585;
19:46:05 13/06/2024;5.06;0.498;2.519;
19:46:06 13/06/2024;5.06;0.500;2.530;
19:46:06 13/06/2024;5.06;0.509;2.575;
19:46:07 13/06/2024;5.06;0.508;2.570;
19:46:07 13/06/2024;5.06;0.509;2.575;
19:46:08 13/06/2024;5.06;0.503;2.545;
19:46:08 13/06/2024;5.05;0.549;2.772;
19:46:09 13/06/2024;5.06;0.502;2.540;
19:46:09 13/06/2024;5.06;0.503;2.545;
19:46:10 13/06/2024;5.06;0.504;2.550;
19:46:10 13/06/2024;5.06;0.505;2.555;
19:46:11 13/06/2024;5.06;0.508;2.570;
19:46:11 13/06/2024;5.06;0.505;2.555;
19:46:12 13/06/2024;5.06;0.507;2.565;
19:46:12 13/06/2024;5.06;0.499;2.524;
19:46:13 13/06/2024;5.06;0.510;2.580;
19:46:13 13/06/2024;5.06;0.506;2.560;
19:46:14 13/06/2024;5.06;0.504;2.550;
19:46:14 13/06/2024;5.06;0.498;2.519;
19:46:15 13/06/2024;5.06;0.539;2.727;
19:46:15 13/06/2024;5.05;0.554;2.797;
19:46:16 13/06/2024;5.06;0.500;2.530;
19:46:16 13/06/2024;5.06;0.506;2.560;
19:46:17 13/06/2024;5.06;0.504;2.550;
19:46:17 13/06/2024;5.06;0.505;2.555;
19:46:18 13/06/2024;5.06;0.500;2.530;
19:46:18 13/06/2024;5.06;0.504;2.550;
19:46:19 13/06/2024;5.06;0.506;2.560;
19:46:19 13/06/2024;5.06;0.504;2.550;
19:46:20 13/06/2024;5.06;0.503;2.545;
19:46:20 13/06/2024;5.06;0.510;2.580;
19:46:21 13/06/2024;5.06;0.503;2.545;
19:46:21 13/06/2024;5.06;0.509;2.575;
19:46:22 13/06/2024;5.06;0.502;2.540;
19:46:22 13/06/2024;5.06;0.502;2.540;
19:46:23 13/06/2024;5.06;0.504;2.550;
19:46:23 13/06/2024;5.06;0.509;2.575;
19:46:24 13/06/2024;5.06;0.503;2.545;
19:46:24 13/06/2024;5.06;0.510;2.580;
19:46:25 13/06/2024;5.06;0.503;2.545;
19:46:25 13/06/2024;5.06;0.502;2.540;
19:46:26 13/06/2024;5.06;0.509;2.575;
19:46:26 13/06/2024;5.06;0.511;2.585;
19:46:27 13/06/2024;5.06;0.508;2.570;
19:46:27 13/06/2024;5.06;0.504;2.550;
19:46:28 13/06/2024;5.06;0.508;2.570;
19:46:28 13/06/2024;5.06;0.527;2.666;
19:46:29 13/06/2024;5.06;0.503;2.545;
19:46:29 13/06/2024;5.06;0.509;2.575;
19:46:30 13/06/2024;5.06;0.502;2.540;
19:46:30 13/06/2024;5.06;0.520;2.631;
19:46:31 13/06/2024;5.06;0.506;2.560;
19:46:31 13/06/2024;5.06;0.505;2.555;
19:46:32 13/06/2024;5.06;0.501;2.535;
19:46:32 13/06/2024;5.06;0.506;2.560;
19:46:33 13/06/2024;5.06;0.497;2.514;
19:46:33 13/06/2024;5.06;0.506;2.560;
19:46:34 13/06/2024;5.06;0.502;2.540;
19:46:34 13/06/2024;5.06;0.505;2.555;
19:46:35 13/06/2024;5.06;0.502;2.540;
19:46:35 13/06/2024;5.06;0.504;2.550;
19:46:36 13/06/2024;5.06;0.512;2.590;
19:46:36 13/06/2024;5.06;0.501;2.535;
19:46:37 13/06/2024;5.06;0.503;2.545;
19:46:37 13/06/2024;5.06;0.515;2.605;
19:46:38 13/06/2024;5.06;0.508;2.570;
19:46:38 13/06/2024;5.06;0.504;2.550;
19:46:39 13/06/2024;5.06;0.504;2.550;
19:46:39 13/06/2024;5.06;0.504;2.550;
19:46:40 13/06/2024;5.06;0.507;2.565;
19:46:40 13/06/2024;5.06;0.502;2.540;
19:46:41 13/06/2024;5.06;0.508;2.570;
19:46:41 13/06/2024;5.06;0.502;2.540;
19:46:42 13/06/2024;5.06;0.502;2.540;
19:46:42 13/06/2024;5.06;0.505;2.555;
19:46:43 13/06/2024;5.06;0.506;2.560;
19:46:43 13/06/2024;5.06;0.503;2.545;
19:46:44 13/06/2024;5.05;0.577;2.913;
19:46:44 13/06/2024;5.06;0.508;2.570;
19:46:45 13/06/2024;5.06;0.503;2.545;
19:46:45 13/06/2024;5.05;0.545;2.752;
19:46:46 13/06/2024;5.06;0.507;2.565;
19:46:46 13/06/2024;5.05;0.558;2.817;
19:46:47 13/06/2024;5.06;0.507;2.565;
19:46:47 13/06/2024;5.06;0.510;2.580;
19:46:48 13/06/2024;5.06;0.501;2.535;
19:46:48 13/06/2024;5.06;0.507;2.565;
19:46:49 13/06/2024;5.06;0.511;2.585;
19:46:49 13/06/2024;5.06;0.504;2.550;
19:46:50 13/06/2024;5.06;0.505;2.555;
19:46:50 13/06/2024;5.06;0.507;2.565;
19:46:51 13/06/2024;5.06;0.500;2.530;
19:46:51 13/06/2024;5.06;0.502;2.540;
19:46:52 13/06/2024;5.06;0.507;2.565;
19:46:52 13/06/2024;5.06;0.510;2.580;
19:46:53 13/06/2024;5.06;0.501;2.535;
19:46:53 13/06/2024;5.06;0.501;2.535;
19:46:54 13/06/2024;5.06;0.505;2.555;
19:46:54 13/06/2024;5.06;0.507;2.565;
19:46:55 13/06/2024;5.06;0.525;2.656;
19:46:55 13/06/2024;5.06;0.510;2.580;
19:46:56 13/06/2024;5.06;0.510;2.580;
19:46:56 13/06/2024;5.06;0.504;2.550;
19:46:57 13/06/2024;5.06;0.511;2.585;
19:46:57 13/06/2024;5.06;0.501;2.535;
19:46:58 13/06/2024;5.06;0.506;2.560;
19:46:58 13/06/2024;5.06;0.505;2.555;
19:46:59 13/06/2024;5.06;0.513;2.595;
19:46:59 13/06/2024;5.06;0.503;2.545;
19:47:00 13/06/2024;5.06;0.505;2.555;
19:47:00 13/06/2024;5.06;0.504;2.550;
19:47:01 13/06/2024;5.06;0.505;2.555;
19:47:01 13/06/2024;5.06;0.505;2.555;
19:47:02 13/06/2024;5.05;0.570;2.878;
19:47:02 13/06/2024;5.06;0.502;2.540;
19:47:03 13/06/2024;5.06;0.533;2.696;
19:47:03 13/06/2024;5.06;0.503;2.545;
19:47:04 13/06/2024;5.06;0.511;2.585;
19:47:04 13/06/2024;5.06;0.502;2.540;
19:47:05 13/06/2024;5.06;0.504;2.550;
19:47:05 13/06/2024;5.06;0.511;2.585;
19:47:06 13/06/2024;5.05;0.536;2.706;
19:47:06 13/06/2024;5.06;0.505;2.555;
19:47:07 13/06/2024;5.06;0.506;2.560;
19:47:07 13/06/2024;5.06;0.502;2.540;
19:47:08 13/06/2024;5.06;0.524;2.651;
19:47:08 13/06/2024;5.06;0.497;2.514;
19:47:09 13/06/2024;5.06;0.521;2.636;
19:47:09 13/06/2024;5.06;0.498;2.519;
19:47:10 13/06/2024;5.06;0.509;2.575;
19:47:10 13/06/2024;5.06;0.503;2.545;
19:47:11 13/06/2024;5.06;0.507;2.565;
19:47:11 13/06/2024;5.06;0.503;2.545;
19:47:12 13/06/2024;5.06;0.503;2.545;
19:47:12 13/06/2024;5.06;0.508;2.570;
19:47:13 13/06/2024;5.06;0.505;2.555;
19:47:13 13/06/2024;5.06;0.508;2.570;
19:47:14 13/06/2024;5.06;0.511;2.585;
19:47:14 13/06/2024;5.06;0.504;2.550;
19:47:15 13/06/2024;5.06;0.502;2.540;
19:47:15 13/06/2024;5.06;0.511;2.585;
19:47:16 13/06/2024;5.06;0.506;2.560;
19:47:16 13/06/2024;5.06;0.505;2.555;
19:47:17 13/06/2024;5.06;0.508;2.570;
19:47:17 13/06/2024;5.06;0.507;2.565;
19:47:18 13/06/2024;5.06;0.506;2.560;
19:47:18 13/06/2024;5.06;0.507;2.565;
19:47:19 13/06/2024;5.06;0.510;2.580;
19:47:19 13/06/2024;5.06;0.510;2.580;
19:47:20 13/06/2024;5.06;0.504;2.550;
19:47:20 13/06/2024;5.06;0.503;2.545;
19:47:21 13/06/2024;5.06;0.500;2.530;
19:47:21 13/06/2024;5.06;0.505;2.555;
19:47:22 13/06/2024;5.06;0.508;2.570;
19:47:22 13/06/2024;5.06;0.502;2.540;
19:47:23 13/06/2024;5.06;0.502;2.540;
19:47:23 13/06/2024;5.06;0.511;2.585;
19:47:24 13/06/2024;5.06;0.505;2.555;
19:47:24 13/06/2024;5.06;0.506;2.560;
19:47:25 13/06/2024;5.06;0.506;2.560;
19:47:25 13/06/2024;5.06;0.506;2.560;
19:47:26 13/06/2024;5.05;0.557;2.812;
19:47:26 13/06/2024;5.06;0.502;2.540;
19:47:27 13/06/2024;5.06;0.505;2.555;
19:47:27 13/06/2024;5.06;0.511;2.585;
19:47:28 13/06/2024;5.06;0.519;2.626;
19:47:28 13/06/2024;5.05;0.541;2.732;
19:47:29 13/06/2024;5.06;0.509;2.575;
19:47:29 13/06/2024;5.06;0.510;2.580;
19:47:30 13/06/2024;5.06;0.505;2.555;
19:47:30 13/06/2024;5.06;0.511;2.585;
19:47:31 13/06/2024;5.06;0.500;2.530;
19:47:31 13/06/2024;5.06;0.521;2.636;
19:47:32 13/06/2024;5.06;0.507;2.565;
19:47:32 13/06/2024;5.06;0.501;2.535;
19:47:33 13/06/2024;5.06;0.502;2.540;
19:47:33 13/06/2024;5.06;0.502;2.540;
19:47:34 13/06/2024;5.05;0.592;2.989;
19:47:34 13/06/2024;5.06;0.503;2.545;
19:47:35 13/06/2024;5.06;0.499;2.524;
19:47:35 13/06/2024;5.06;0.505;2.555;
19:47:36 13/06/2024;5.06;0.505;2.555;
19:47:36 13/06/2024;5.06;0.504;2.550;
19:47:37 13/06/2024;5.06;0.506;2.560;
19:47:37 13/06/2024;5.06;0.505;2.555;
19:47:38 13/06/2024;5.06;0.503;2.545;
19:47:38 13/06/2024;5.06;0.508;2.570;
